"_id","Name","Direction","FarEndPoint","StartPoint","EndPoint","EstimatedTime","CreateDate"
"110191394","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",3,1455728409150
"110191395","ECP",1,"CITY","BEDOK RD","MARINE PARADE",2,1455728409153
"110191396","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455728409180
"110191397","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455728409190
"110191398","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455728409197
"110191399","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455728409247
"110191400","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",1,1455728409250
"110191401","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455728409283
"110191402","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455728409293
"110191403","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455728409300
"110191404","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455728409340
"110191405","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455728409343
"110191406","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455728409380
"110191407","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455728409397
"110191408","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455728409403
"110191409","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",1,1455728409443
"110191410","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455728409457
"110191411","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455728409463
"110191412","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455728409490
"110191413","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455728409497
"110191414","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455728409503
"110191415","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455728409530
"110191416","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455728409550
"110191417","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455728409587
"110191418","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455728409623
"110191419","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455728409630
"110191420","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455728409663
"110191421","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",3,1455728409683
"110191422","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455728409690
"110191423","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455728409733
"110191424","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455728409740
"110191425","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455728409767
"110191426","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455728409777
"110191427","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455728409810
"110191428","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455728409817
"110191429","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455728409823
"110191430","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455728409830
"110191431","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",1,1455728409833
"110191432","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455728409840
"110191433","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455728409847
"110191434","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455728409853
"110191435","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",2,1455728409860
"110191436","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455728409867
"110191437","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455728409873
"110191438","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455728409877
"110191439","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455728409883
"110191440","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455728409890
"110191441","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455728409893
"110191442","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455728409900
"110191443","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455728409907
"110191444","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455728409910
"110191445","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455728409917
"110191446","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455728409923
"110191447","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455728409930
"110191448","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455728409933
"110191449","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455728409940
"110191450","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455728409947
"110191451","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455728409953
"110191452","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455728409960
"110191453","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455728409963
"110191454","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455728409970
"110191455","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455728409977
"110191456","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455728409983
"110191457","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455728409990
"110191458","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455728409997
"110191459","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",1,1455728410003
"110191460","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455728410010
"110191461","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455728410017
"110191462","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",2,1455728410023
"110191463","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455728410033
"110191464","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455728410040
"110191465","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455728410047
"110191466","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455728410070
"110191467","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455728410077
"110191468","SLE",1,"BKE","YISHUN","UPPER THOMSON",1,1455728410097
"110191469","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455728410100
"110191470","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455728410110
"110191471","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455728410113
"110191472","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455728410120
"110191473","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455728410127
"110191474","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455728410130
"110191475","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455728410137
"110191476","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455728410143
"110191477","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455728410150
"110191478","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455728410153
"110191479","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455728410160
"110191480","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455728410167
"110191481","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455728410173
"110191482","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455728410180
"110191483","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455728410183
"110191484","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455728410190
"110191485","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455728410197
"110191486","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",1,1455728410200
"110191487","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455728410207
"110191488","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455728410213
"110191489","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455728410220
"110191490","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455728410223
"110191491","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455728410230
"110191492","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455728410237
"110191493","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455728410243
"110191494","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455728410250
"110191495","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455728410257
"110191496","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455728410260
"110191497","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455728410267
"110191498","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455728410273
"110191499","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455728410280
"110191500","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455728410287
"110192217","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",1,1455729321853
"110192218","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455729321873
"110192219","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455729321880
"110192220","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455729321903
"110192221","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",1,1455729321940
"110192222","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455729321947
"110192223","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455729321963
"110192224","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455729321990
"110192225","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455729321993
"110192226","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",2,1455729322000
"110192227","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455729322067
"110192228","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455729322080
"110192229","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455729322087
"110192230","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455729322127
"110192231","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455729322160
"110192232","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455729322287
"110192233","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455729322300
"110192234","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455729322317
"110192235","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455729322390
"110192236","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455729322397
"110192237","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455729322423
"110192238","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",2,1455729322450
"110192239","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455729322453
"110192240","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",2,1455729322677
"110192241","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455729322683
"110192242","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455729322743
"110192243","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455729322757
"110192244","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455729322760
"110192245","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",1,1455729322793
"110192246","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",1,1455729322800
"110192247","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",3,1455729322847
"110192248","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455729322873
"110192249","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455729322880
"110192250","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455729322970
"110192251","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455729322987
"110192252","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455729322993
"110192253","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455729323040
"110192254","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455729323050
"110192255","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455729323057
"110192256","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455729323093
"110192257","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455729323100
"110192258","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455729323107
"110192259","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",1,1455729323133
"110192260","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455729323150
"110192261","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455729323157
"110192262","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455729323203
"110192263","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455729323210
"110192264","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455729323217
"110192265","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455729323257
"110192266","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455729323263
"110192267","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455729323333
"110192268","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455729323350
"110192269","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455729323357
"110192270","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455729323400
"110192271","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455729323413
"110192272","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455729323420
"110192273","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455729323450
"110192274","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455729323463
"110192275","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455729323470
"110192276","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455729323550
"110192277","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455729323560
"110192278","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455729323590
"110192279","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",2,1455729323613
"110192280","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",1,1455729323620
"110192281","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455729323657
"110192282","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455729323733
"110192283","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455729323820
"110192284","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455729323830
"110192285","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",1,1455729323837
"110192286","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455729323843
"110192287","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455729323850
"110192288","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455729323857
"110192289","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",3,1455729323863
"110192290","ECP",1,"CITY","BEDOK RD","MARINE PARADE",2,1455729323870
"110192291","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455729323873
"110192292","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455729323880
"110192293","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455729323887
"110192294","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455729323893
"110192295","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",1,1455729323900
"110192296","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455729323907
"110192297","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455729323913
"110192298","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455729323920
"110192299","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",0,1455729323923
"110192300","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455729323930
"110192301","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455729323937
"110192302","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455729323943
"110192303","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455729323950
"110192304","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",1,1455729323953
"110192305","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455729323960
"110192306","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455729323967
"110192307","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455729323973
"110192308","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455729323980
"110192309","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455729323983
"110192310","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455729323990
"110192311","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455729323997
"110192312","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455729324003
"110192313","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455729324010
"110192314","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455729324013
"110192315","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455729324020
"110192316","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",3,1455729324027
"110192317","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455729324033
"110192318","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455729324040
"110192319","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455729324047
"110192320","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455729324053
"110192321","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455729324060
"110192322","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455729324067
"110192323","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455729324070
"110192324","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455729324080
"110192325","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455729324090
"110192326","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",1,1455729324097
"110192327","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455729324100
"110192328","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455729324107
"110192329","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455729324113
"110192330","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",2,1455729324120
"110192331","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455729324127
"110192332","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455729324130
"110192333","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455729324137
"110192334","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455729324143
"110192335","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455729324150
"110192336","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455729324170
"110192337","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455729324177
"110192338","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455729324190
"110192339","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455729324253
"110192340","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455729324267
"110192341","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455729324273
"110192342","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455729324310
"110192343","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455729324317
"110192344","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455729324330
"110192345","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455729324337
"110192346","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455729324400
"110192347","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455729324403
"110192348","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455729324437
"110192349","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455729324447
"110192350","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455729324453
"110192351","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455729324493
"110192352","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455729324497
"110192353","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455729324540
"110192354","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",1,1455729324670
"110192355","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455729324727
"110192356","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455729324733
"110192357","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",2,1455729324740
"110192358","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455729324770
"110192359","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455729324780
"110192360","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455729324797
"110192361","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455729324807
"110192362","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455729324813
"110192363","SLE",1,"BKE","YISHUN","UPPER THOMSON",1,1455729324820
"110192364","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455729324847
"110192365","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455729324857
"110192366","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455729324860
"110192367","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455729324890
"110192368","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455729324910
"110192369","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455729324917
"110192370","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455729324970
"110192371","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455729324973
"110192372","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455729325010
"110192373","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455729325013
"110192374","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455729325350
